path,category,baseline_lines,current_lines,baseline_sha256,current_sha256,syntax_check,reference_check,review_scope,notes
tests/test_lesson_consumption.py,test,106,106,267fa9b4c5f290b255fff4cee32b585a35bae3486b3e5f083369a16b1ddcb9e8,267fa9b4c5f290b255fff4cee32b585a35bae3486b3e5f083369a16b1ddcb9e8,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_live_check.py,test,44,44,1450ada9c890e428f1fb8d6b7852236ec9e25dc56a22bdbdad2dce3bc5829430,1450ada9c890e428f1fb8d6b7852236ec9e25dc56a22bdbdad2dce3bc5829430,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_live_hardware_regressions.py,test,85,85,14e75a0302e57a05667f1b59680d9730e4c905a128480e9c60226bacc9e82f2f,14e75a0302e57a05667f1b59680d9730e4c905a128480e9c60226bacc9e82f2f,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_live_ux_regressions.py,test,176,176,4125eb8fd52dea254f4cef5a129f3ae116bfd6b0e2f5b45b5be25209fb488f62,4125eb8fd52dea254f4cef5a129f3ae116bfd6b0e2f5b45b5be25209fb488f62,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_llm.py,test,22,22,eb4664b96db253a49de4310afdc7ad48a8cded50a4a4c1f2689b42508fa640ea,eb4664b96db253a49de4310afdc7ad48a8cded50a4a4c1f2689b42508fa640ea,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_llm_model_fallback.py,test,373,373,5d63fd5100f2afe10f2acef3aa31ee876aa1ae2413600432ef76fd041300ae02,5d63fd5100f2afe10f2acef3aa31ee876aa1ae2413600432ef76fd041300ae02,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_longitudinal_competence.py,test,83,83,6c35e3ad72b50d40f5991d1882a9071e197a60008f93bbe55127a2ea2d7c661a,6c35e3ad72b50d40f5991d1882a9071e197a60008f93bbe55127a2ea2d7c661a,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_longitudinal_intelligence_benchmark.py,test,134,134,3b4c14fe240e5c94a381d81d9dce8cb8b99fab13897ca72b55e372682b677dc9,3b4c14fe240e5c94a381d81d9dce8cb8b99fab13897ca72b55e372682b677dc9,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_lora_provider_evaluation.py,test,203,203,ceaead9daa67d854b661eb03125c5105f94e5bb6695843c0c3435a70d55f7551,ceaead9daa67d854b661eb03125c5105f94e5bb6695843c0c3435a70d55f7551,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_low_spec_hardware.py,test,14,14,1b98883a9ce5b6ca5fdd0ca4b61bef572309d105cbf663732b9af8d551c2e459,1b98883a9ce5b6ca5fdd0ca4b61bef572309d105cbf663732b9af8d551c2e459,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_main.py,test,281,281,d6070fecc082e3ed252b0475081ea41e668c57287e2f4ddd3a8e95da0458545f,d6070fecc082e3ed252b0475081ea41e668c57287e2f4ddd3a8e95da0458545f,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_manifest_domain_routing.py,test,90,90,9683e8b768b8e57eb30504ac45547c46cdc6ca5379bd3e3ad5ccb64ecba6c59a,9683e8b768b8e57eb30504ac45547c46cdc6ca5379bd3e3ad5ccb64ecba6c59a,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_manifest_first_routing.py,test,144,144,ddc560379c126a65d5954ebe42eb3c0ea177c9bf7f6917be49fe7b40755dc686,ddc560379c126a65d5954ebe42eb3c0ea177c9bf7f6917be49fe7b40755dc686,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_manifest_wrapper_arity.py,test,189,189,ccc92f9b0f34cf4a4dd33c9917087b19be3296c8e7b6a1518f192d856fa31b8e,ccc92f9b0f34cf4a4dd33c9917087b19be3296c8e7b6a1518f192d856fa31b8e,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_master_agent.py,test,31,31,1b9c17d424d8241c52e6fbfacd4eb1a41a2c6819d2e1e4fc20a83b9997cf3b3e,1b9c17d424d8241c52e6fbfacd4eb1a41a2c6819d2e1e4fc20a83b9997cf3b3e,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_master_agent_manifest_bridge.py,test,86,86,bb2054b8900cedda33fbe082b195061bb4e461f25399fb90e7db8684fb901ea2,bb2054b8900cedda33fbe082b195061bb4e461f25399fb90e7db8684fb901ea2,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_master_agent_no_invented_app.py,test,69,69,e1e1f40005826a8e59328d874a61f6475b40b62f2ce26978c4e8acb050eb049b,e1e1f40005826a8e59328d874a61f6475b40b62f2ce26978c4e8acb050eb049b,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_master_agent_structured.py,test,41,41,712738e9a639f9148921ab8108e5869a8fcbb2b0703ed66c53cff2f11910eb75,712738e9a639f9148921ab8108e5869a8fcbb2b0703ed66c53cff2f11910eb75,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_maxed_out_platform.py,test,47,47,0ba54bcf5274bfc5044243c72a2bec7a8356d18ec6258c696a0b4973610687d7,0ba54bcf5274bfc5044243c72a2bec7a8356d18ec6258c696a0b4973610687d7,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_measurement_isolation.py,test,44,44,18e83980520506570b150f19db2c2e8f2df1707249833bd7cb043f74b052a9e5,18e83980520506570b150f19db2c2e8f2df1707249833bd7cb043f74b052a9e5,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_memory.py,test,37,37,ef88b4458841d15c05c04c99b098d138648fb07d6cc50621b8c22f7ad3776076,ef88b4458841d15c05c04c99b098d138648fb07d6cc50621b8c22f7ad3776076,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_memory_decay.py,test,10,10,a974ef3a72f9a6b39a5bc21dc42aa0c14f0c6ded2cff5c3dda15fe29124b82ee,a974ef3a72f9a6b39a5bc21dc42aa0c14f0c6ded2cff5c3dda15fe29124b82ee,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_memory_retrieval_routing.py,test,83,83,5cf1829b268821d2bd016054f4598afc2494b7550a34dcbb4bf89096262d2b63,5cf1829b268821d2bd016054f4598afc2494b7550a34dcbb4bf89096262d2b63,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_message_router_cognitive.py,test,56,56,9fc3f680e4abc3e6547c02ffffea7d3067b4e92608ff5c6a7b8a27a4621a5c16,9fc3f680e4abc3e6547c02ffffea7d3067b4e92608ff5c6a7b8a27a4621a5c16,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_messaging.py,test,66,66,ff45ce5fe4c46af482c4d339cb1ad5b5d3b08e269581431e78ad6990f5eb18f8,ff45ce5fe4c46af482c4d339cb1ad5b5d3b08e269581431e78ad6990f5eb18f8,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_metacognition.py,test,421,421,2cbc18b38f30daff8a092a69d22343f47549e629793705a39294ae93707003c8,2cbc18b38f30daff8a092a69d22343f47549e629793705a39294ae93707003c8,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_metacognitive_monitor.py,test,595,595,5d38fb37dedfeae04259b69397394ec5776267f96255097dad05db54c5586b67,5d38fb37dedfeae04259b69397394ec5776267f96255097dad05db54c5586b67,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_model_fallback_surface.py,test,116,116,b6fe9a2e485c4215eccc509e6513e5471b23f499ea6a64b89da4a0ec5ba41743,b6fe9a2e485c4215eccc509e6513e5471b23f499ea6a64b89da4a0ec5ba41743,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_multimodal_chat.py,test,296,296,857dfa3ae29e3ebf7e229f6d4d8b4e6537f838dbc7059cec679dd106088803be,857dfa3ae29e3ebf7e229f6d4d8b4e6537f838dbc7059cec679dd106088803be,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_native_action_gate.py,test,60,60,559ee6ce83dfee070ce3320d097aa10b4cc14ef8018f23513f355a069951581e,559ee6ce83dfee070ce3320d097aa10b4cc14ef8018f23513f355a069951581e,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_native_capabilities.py,test,86,86,a7a8075abc9cb611b0967f5522c94a833d112c33d98233b2634cb43e5f6683e2,a7a8075abc9cb611b0967f5522c94a833d112c33d98233b2634cb43e5f6683e2,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_nested_json_extraction.py,test,32,32,ded8df923af1cb2974e02096283ad2ea295ed4d1b6be8bdb36b8ecfad3e9ed40,ded8df923af1cb2974e02096283ad2ea295ed4d1b6be8bdb36b8ecfad3e9ed40,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_network_diagnostics.py,test,109,109,1f8a9b7944a64350a5625223ce97ee56c567678d4e02fcffc78cfe173a99b1ad,1f8a9b7944a64350a5625223ce97ee56c567678d4e02fcffc78cfe173a99b1ad,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_new_human_opsec_security.py,test,82,82,df498777e5e8a5782138321adaaa1154fd3e59083f8906fd9e494f014f7f711d,df498777e5e8a5782138321adaaa1154fd3e59083f8906fd9e494f014f7f711d,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_circular_evidence.py,test,25,25,c50ad9ca09dc88b5e6a0ec733310d1379f5f3cf1b5832ff9b2d5080ed03dc75c,c50ad9ca09dc88b5e6a0ec733310d1379f5f3cf1b5832ff9b2d5080ed03dc75c,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_fabricated_action_records.py,test,38,38,12db0428bc3430d4dcd35a82343753954b10fc82224d30c58d82005a31976840,12db0428bc3430d4dcd35a82343753954b10fc82224d30c58d82005a31976840,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_guessing_under_embeddings.py,test,96,96,00d578f7ecef64213a94711886f34d59e77ee62f8b492964147c99859d0defd8,00d578f7ecef64213a94711886f34d59e77ee62f8b492964147c99859d0defd8,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_llm_hallucination_verification.py,test,57,57,98e1225bed2a3be2dd9e333c5082489d6ac002be79e9a99eb1a5a7f3debe64aa,98e1225bed2a3be2dd9e333c5082489d6ac002be79e9a99eb1a5a7f3debe64aa,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_phone_command_fallback.py,test,46,46,272f72612e93a6d96f4bdba02644fb013a2a5265293f8f2855e1c5ff65625af3,272f72612e93a6d96f4bdba02644fb013a2a5265293f8f2855e1c5ff65625af3,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_placeholder_success.py,test,192,192,0a94ca0039e588f1a0a40b25849e28bb112b2bbc386ff0e5713789c6d98bf429,0a94ca0039e588f1a0a40b25849e28bb112b2bbc386ff0e5713789c6d98bf429,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_no_simulated_success_fallbacks.py,test,153,153,eb1291f1a3564dfd803d7264594ca7b0cd80c28f58f15fd0bade68167a6b39d9,eb1291f1a3564dfd803d7264594ca7b0cd80c28f58f15fd0bade68167a6b39d9,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_observation_provenance.py,test,93,93,e549e77ad9003c69be77796095ec1e09bf166cc7d97e5fffa3f23f5eb7142079,e549e77ad9003c69be77796095ec1e09bf166cc7d97e5fffa3f23f5eb7142079,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_observation_routing.py,test,581,581,d4ee91c86f8ae5a033f88117eda12b669f8f9de35c2c388a3c7091398743ec93,d4ee91c86f8ae5a033f88117eda12b669f8f9de35c2c388a3c7091398743ec93,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_ontology_schema_versioning.py,test,134,134,18a5c27ffe54e1691d60264d265800f879aa6ac796caeda2b0ec9ac954f8ea45,18a5c27ffe54e1691d60264d265800f879aa6ac796caeda2b0ec9ac954f8ea45,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_open_url_launch_honesty.py,test,70,70,e5afd7a34e820c55e778eaeae32ab29a9adc1e097166b36467eb757aeaec9ad5,e5afd7a34e820c55e778eaeae32ab29a9adc1e097166b36467eb757aeaec9ad5,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_os_grounding.py,test,18,18,0640e72517c1e4613476a85c05e756bd805a1383b7f90d4b892a7baffabe6694,0640e72517c1e4613476a85c05e756bd805a1383b7f90d4b892a7baffabe6694,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_output_token_budgets.py,test,125,125,1a0523d7ab0bcaa5b7d41e7e0c7030d74e8537b04355f7430c4b607fce76f4e2,1a0523d7ab0bcaa5b7d41e7e0c7030d74e8537b04355f7430c4b607fce76f4e2,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_owner_autonomous_goal_queue.py,test,32,32,f9a2d756539af14d34f2f99766b98ac6a5995a112fddf50b17919a0419d0b540,f9a2d756539af14d34f2f99766b98ac6a5995a112fddf50b17919a0419d0b540,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_owner_charter_model.py,test,144,144,e78b7495a5197193854ba475fd50383b1d959301fb45cee2ba3d00854573f9ba,e78b7495a5197193854ba475fd50383b1d959301fb45cee2ba3d00854573f9ba,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
tests/test_owner_control_plane.py,test,109,109,1ed1f413309a93b6edc9663fa2b8fad34234a1f2eaa97537e63fe55f326c4dc4,1ed1f413309a93b6edc9663fa2b8fad34234a1f2eaa97537e63fe55f326c4dc4,passed,"pytest-collected test/fixture module, not an application entry point",static scan; no exhaustive per-line manual semantic review claimed,
